npc编号
string
SoldierRobotId
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
